x,y,z,Time,x-velocity,y-velocity,z-velocity,Color
0.0898967460808866,0.0753696390337636,0.1132529803419237,0.88,-0.0130633449184368,2.2843966492329017e-05,-0.0012363074023705,0.0131242371301609
0.0898313141476124,0.0753697519816356,0.113246941475725,0.885,-0.0131036679571221,2.2398780328469763e-05,-0.0011863726177442,0.0131908709005904
0.0897655534837414,0.07537001628644,0.1132412166498247,0.89,-0.0131884813870168,7.570759630432814e-05,-0.0011139096018048,0.013220145147671
0.08969959753305,0.0753702916743551,0.1132357263168932,0.895,-0.0131932217017341,3.960507305593189e-05,-0.0010861843246767,0.0132498362840454
0.0896334897026557,0.0753705284288705,0.1132304456728432,0.9,-0.0132428243616947,5.316027560108409e-05,-0.00103358717398,0.0132799083337947
0.0895672040550259,0.0753707540334857,0.1132253885584313,0.905,-0.0132678583991634,3.909140863062326e-05,-0.0009947996636775645,0.0133103810167142
0.0895007531960319,0.0753709530558662,0.1132205473398882,0.91,-0.013306906848521,4.033927670646687e-05,-0.000948326742326577,0.013341243038235
0.0894341282985178,0.0753711339146868,0.1132159263287093,0.915,-0.0133385339935505,3.304612970504918e-05,-0.000906108855873101,0.0133725003767918
0.0893673324442052,0.075371291775584,0.1132115232005058,0.92,-0.0133746485142566,3.046671673255617e-05,-0.0008615132293268592,0.0134041493916935
0.0893003620955832,0.0753714291665698,0.1132073393190134,0.925,-0.0134086356320132,2.523680747037317e-05,-0.0008182236003352425,0.0134361917920832
0.0892332173847099,0.0753715445247617,0.113203374007991,0.93,-0.0134441720816184,2.144776155292486e-05,-0.0007741911575984503,0.0134686263145572
0.0891659305905408,0.0753715858010083,0.1131998122966359,0.935,-0.0134672488979803,-1.639134859656912e-06,-0.0006659556060934742,0.0134944101248863
0.0890984468666865,0.0753716086476583,0.1131964518707182,0.94,-0.0135188666755169,9.22567867299698e-06,-0.0006766823666225825,0.013534285359366
0.0890307494640861,0.0753716319037549,0.1131932266855688,0.945,-0.0135549409034643,1.2203747778920177e-06,-0.0006213030273120659,0.0135744397483773
0.088962846106554,0.0753716450902391,0.1131901734419656,0.95,-0.0135999694586507,3.6999884068162215e-06,-0.0006026579906588416,0.0136148853004483
0.0888947309165531,0.0753716540159486,0.1131872717680856,0.955,-0.0136403394063218,3.490070115149625e-07,-0.0005635923649735558,0.01365561533727
0.0888264055709437,0.075371655440289,0.1131845329992905,0.96,-0.0136836164085608,2.3676386749072558e-07,-0.0005358748045685813,0.0136966335165418
0.0887578675390708,0.0753716511504574,0.1131819508624951,0.965,-0.0137255988490945,-1.679013945833617e-06,-0.000501841774948374,0.0137379377979903
0.0886891166351953,0.0753716401399403,0.1131795288632397,0.97,-0.0137686172196103,-2.5944205160715662e-06,-0.0004713184081747848,0.0137795292902688
0.0886201513697763,0.0753716229550196,0.1131772650724967,0.975,-0.0138113799819292,-4.068906860768015e-06,-0.00043883795390383307,0.013778001830011
0.0885512004401867,0.0753716505500335,0.1131750648507955,0.98,-0.0137742903699117,1.270993500858807e-05,-0.000440949130006874,0.0138070104204253
0.08848213771829,0.075371692995346,0.1131729598783845,0.985,-0.0138412348863968,5.323408110471743e-06,-0.0004060284963273268,0.0138361345073252
0.0884129051685962,0.0753717369425525,0.113170970544125,0.99,-0.0138504662280539,1.1388966184502412e-05,-0.0003917456186007901,0.0138654049221319
0.0883435343218549,0.0753717898788808,0.1131690853002305,0.995,-0.0138919466884128,9.98599027110908e-06,-0.0003660261491281646,0.0138948042357965
0.0882740068788101,0.075371847699256,0.113167310365212,1.0,-0.0139156450493678,1.274763862893865e-05,-0.0003467076446008759,0.0139243418783403
